HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_22-6,Balance_2021-04-18_13-35,Balance_2021-04-19_19-43,Balance_2021-04-20_18-20,Balance_2021-04-21_18-36,Balance_2021-04-22_18-49,Balance_2021-04-24_10-3,Balance_2021-04-25_19-15,Balance_2021-04-26_21-46,Balance_2021-04-27_20-36,Balance_2021-04-28_21-34,Balance_2021-05-01_10-20,Balance_2021-05-04_21-53,Balance_2021-05-05_19-29,Balance_2021-05-09_10-51,Balance_2021-07-18_13-49
0x8d665eb2b211cfd892d9580b1cb004571bac2815,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713,231808.36900713
0x586858d652e179d0af169490eb1ef047a383fc4e,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167,229078.76277167
0x3eb8063278617476b7f8319206576db3db681de4,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918,225622.53308918
0x010f9534964929fa82160ea6782da44df961ec7b,223252.5110656,223252.5110656,223252.5110656,223252.5110656,223252.5110656,223252.5110656,223252.5110656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4a94765ef87b6543b02eee590b21fc5288528e16,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578,222318.20592578
0x9ba3560231e3e0ad7dde23106f5b98c72e30b468,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06,219977.06
0xcf9701841ab08fdb068167e726703771fe284e7a,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433,215687.92321433
0xcd49e0136a91f004bae83fe841762d6d28ccaabd,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548,211030.9685548
0x69973250044df5b369c990dec9f4e9790c474ff6,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197,208586.78962197
0x7576a037879192e6376547c64d0341e9bb3f028f,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,208403.53054383,305472.15778975
0x0b8fe4a99aa935d3ba137bd4db5c04566c383b9a,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,208164.79060481,207164.79060481,207164.79060481,207164.79060481,180000.0
0x3c100e43cc0715b659d5e7f8c67a9aac7dd170c0,207259.22105194,200637.10789393,208148.24493008,198384.89222013,209794.35346011,204881.51797141,221786.55897893,236028.8582742,247501.33646787,255054.17334635,258237.43043834,234932.93951756,255215.51945819,259999.4730591,259999.4730591,259999.4730591,0.0
0xac63a5ddab2777662a8f922f15f9c1476bb1d85f,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989,203452.5651989
0xdce5370940164e0a9b0340a7d0acf59f3babf7fe,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,203169.49008655,100075.29360438
0x637db6a35257a9514f748cefc6873e93fa7e34ba,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954,202562.39265954
0x9997a55947fc62aeff147fcc699c6922d5c90d88,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396,200249.47798396
0x0f94e2a44ced2a368da8a1edeaa337f13a8560d0,200122.70653951,200122.70653951,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,146389.80654527,0.0
0x035c2e014257d40692fd3a65c74915096162432c,200040.45587899,200040.45587899,200040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,150040.45587899,115000.00005411
0x28078dcc349963e0d69616f806f9d0a8cd7c0a85,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,0.0
0x20abbf0fb91a098f6aa9b7313f0864a0d9115f6c,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
0x7de952b39a5ae8b1f5756cf52fe3dd7998b109b8,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0
0x8614119e8d7c6ffab156be92dc574813bf5b04ac,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
0x592a4668be1634f66903d1985d4f13989f7ed106,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973,199174.68973
0xf68ab127080d0784c25f4cbfe01d7c4ed64eaf68,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416,197056.7823416
0xeadaf2801140e6015a6727591f33fd33f30529ad,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433,191352.1433
